Branch Name,Supplier Name,Received At,Inventory Item Name,UOM,Quantity,Cost Per Unit,Batch Number,Expiry Date,Invoice Number,Notes
Westside Mall Branch,Global Food Distributors,2026-01-17,Fertilizer Organic 5kg,Unit,45,18.06,BATCH-33711,,INV-719751,
South Bay Store,Premium Grocers Supply,2026-02-01,Fertilizer Organic 5kg,Unit,35,17.71,BATCH-22837,,INV-493994,Quality checked and approved
South Bay Store,Regional Supply Chain,2026-01-08,Fertilizer Organic 5kg,Unit,53,15,BATCH-56293,,INV-136731,Seasonal inventory
Eastgate Shopping Center,Prime Importers,2026-01-08,Fertilizer Organic 5kg,Unit,38,18.94,BATCH-37055,,INV-542298,Promotional stock
Eastgate Shopping Center,Prime Importers,2025-11-28,Fertilizer Organic 5kg,Unit,55,17.98,BATCH-72994,,INV-438708,
Eastgate Shopping Center,Express Distribution Co.,2025-11-21,Fertilizer Organic 5kg,Unit,53,16.95,BATCH-67364,,INV-416782,Promotional stock
Downtown Main Store,Express Distribution Co.,2026-02-02,Fertilizer Organic 5kg,Unit,67,17.82,BATCH-85286,,INV-339696,
Downtown Main Store,FreshFarm Wholesale Co.,2026-01-15,Fertilizer Organic 5kg,Unit,40,17.18,BATCH-96180,,INV-825388,
Downtown Main Store,Premium Grocers Supply,2025-12-30,Fertilizer Organic 5kg,Unit,53,15.11,BATCH-67423,,INV-690094,Promotional stock
Downtown Main Store,Premium Grocers Supply,2025-11-25,Plant Pots 6-inch Set of 5,Unit,59,14.83,BATCH-50725,,INV-493329,
Downtown Main Store,Premium Grocers Supply,2026-01-30,Plant Pots 6-inch Set of 5,Unit,71,14.63,BATCH-57891,,INV-725589,Quality checked and approved
Downtown Main Store,Mega Suppliers Inc.,2026-01-16,Plant Pots 6-inch Set of 5,Unit,27,15.09,BATCH-69479,,INV-859841,
Eastgate Shopping Center,Eco-Friendly Suppliers,2025-12-19,Plant Pots 6-inch Set of 5,Unit,78,13.51,BATCH-40696,,INV-385994,Quality checked and approved
Eastgate Shopping Center,Global Food Distributors,2025-12-02,Plant Pots 6-inch Set of 5,Unit,70,14.81,BATCH-74994,,INV-715969,
South Bay Store,Premium Grocers Supply,2025-11-15,Plant Pots 6-inch Set of 5,Unit,72,13.86,BATCH-62695,,INV-442681,Seasonal inventory
South Bay Store,Bulk Foods Warehouse,2025-11-26,Plant Pots 6-inch Set of 5,Unit,84,13.34,BATCH-56455,,INV-242201,Seasonal inventory
South Bay Store,FreshFarm Wholesale Co.,2025-12-01,Plant Pots 6-inch Set of 5,Unit,42,15.99,BATCH-50909,,INV-801564,Quality checked and approved
Northpoint Outlet,Global Food Distributors,2026-01-29,Pruning Shears,Unit,58,14.53,BATCH-21028,,INV-280023,
Northpoint Outlet,Global Food Distributors,2026-01-02,Pruning Shears,Unit,62,14.19,BATCH-89380,,INV-708711,Seasonal inventory
Northpoint Outlet,Premium Grocers Supply,2025-11-18,Pruning Shears,Unit,103,15.6,BATCH-92824,,INV-830154,Promotional stock
Eastgate Shopping Center,Global Food Distributors,2025-12-08,Pruning Shears,Unit,48,15.59,BATCH-97436,,INV-246904,
Downtown Main Store,Mega Suppliers Inc.,2025-11-27,Pruning Shears,Unit,57,16.7,BATCH-38325,,INV-221809,Rush delivery
Downtown Main Store,Premium Grocers Supply,2026-01-07,Pruning Shears,Unit,105,14.33,BATCH-72153,,INV-468048,
Westside Mall Branch,Regional Supply Chain,2026-01-12,Pruning Shears,Unit,103,17.32,BATCH-62788,,INV-782267,
Westside Mall Branch,Eco-Friendly Suppliers,2026-01-25,Pruning Shears,Unit,38,18.27,BATCH-33540,,INV-480513,
Westside Mall Branch,Regional Supply Chain,2025-12-30,Pruning Shears,Unit,68,14.67,BATCH-50630,,INV-653578,Quality checked and approved
Eastgate Shopping Center,Mega Suppliers Inc.,2026-01-18,Garden Rake,Unit,39,11.54,BATCH-31704,,INV-762445,Rush delivery
Eastgate Shopping Center,Mega Suppliers Inc.,2026-01-28,Garden Rake,Unit,21,12.09,BATCH-82774,,INV-788057,Quality checked and approved
Eastgate Shopping Center,Premium Grocers Supply,2025-12-10,Garden Rake,Unit,41,12.89,BATCH-13303,,INV-514686,Promotional stock
Westside Mall Branch,Express Distribution Co.,2025-11-20,Garden Rake,Unit,29,12.58,BATCH-11775,,INV-946746,Promotional stock
Westside Mall Branch,Bulk Foods Warehouse,2026-01-01,Garden Rake,Unit,22,12.36,BATCH-21704,,INV-476842,Seasonal inventory
Downtown Main Store,Bulk Foods Warehouse,2025-12-03,Garden Rake,Unit,28,11.8,BATCH-25022,,INV-152955,Seasonal inventory
Downtown Main Store,Eco-Friendly Suppliers,2025-12-04,Garden Rake,Unit,54,11.78,BATCH-49989,,INV-980125,
South Bay Store,FreshFarm Wholesale Co.,2025-12-20,Garden Rake,Unit,39,13.23,BATCH-19462,,INV-791528,Quality checked and approved
South Bay Store,Global Food Distributors,2025-12-13,Garden Rake,Unit,43,13.35,BATCH-90112,,INV-772325,Promotional stock
South Bay Store,Prime Importers,2025-12-03,Garden Rake,Unit,61,14.26,BATCH-81179,,INV-392306,Quality checked and approved
Downtown Main Store,Premium Grocers Supply,2025-12-13,Wheelbarrow Steel,Unit,13,55.97,BATCH-94820,,INV-859332,Rush delivery
Downtown Main Store,Prime Importers,2025-12-15,Wheelbarrow Steel,Unit,10,50.98,BATCH-51214,,INV-685593,Quality checked and approved
Downtown Main Store,FreshFarm Wholesale Co.,2025-12-18,Wheelbarrow Steel,Unit,17,51.64,BATCH-78905,,INV-420679,
Northpoint Outlet,Eco-Friendly Suppliers,2025-12-26,Wheelbarrow Steel,Unit,9,54.66,BATCH-17639,,INV-839587,Quality checked and approved
South Bay Store,Quality Foods Ltd.,2026-01-17,Wheelbarrow Steel,Unit,8,52.25,BATCH-49046,,INV-599596,
South Bay Store,Express Distribution Co.,2025-11-21,Wheelbarrow Steel,Unit,19,63.14,BATCH-23713,,INV-498066,Quality checked and approved
South Bay Store,FreshFarm Wholesale Co.,2025-12-14,Wheelbarrow Steel,Unit,10,49.47,BATCH-90551,,INV-278024,Quality checked and approved
Eastgate Shopping Center,Mega Suppliers Inc.,2025-12-23,Watering Can 10L,Unit,42,11.62,BATCH-57943,,INV-506558,
Eastgate Shopping Center,Quality Foods Ltd.,2026-01-07,Watering Can 10L,Unit,79,10.96,BATCH-66365,,INV-750788,Promotional stock
Northpoint Outlet,Eco-Friendly Suppliers,2025-11-22,Watering Can 10L,Unit,64,9.94,BATCH-42011,,INV-822236,
Northpoint Outlet,Global Food Distributors,2026-01-15,Watering Can 10L,Unit,59,9.92,BATCH-61656,,INV-236060,
Downtown Main Store,FreshFarm Wholesale Co.,2026-02-02,Watering Can 10L,Unit,81,10.25,BATCH-30191,,INV-761313,Quality checked and approved
Downtown Main Store,Eco-Friendly Suppliers,2025-12-01,Watering Can 10L,Unit,82,9.31,BATCH-76426,,INV-182111,Rush delivery
Westside Mall Branch,Bulk Foods Warehouse,2025-11-19,Watering Can 10L,Unit,76,10.54,BATCH-18950,,INV-148711,
Eastgate Shopping Center,Global Food Distributors,2025-12-01,Compost Bin 50L,Unit,37,28.55,BATCH-62535,,INV-260358,
Northpoint Outlet,Mega Suppliers Inc.,2025-11-09,Compost Bin 50L,Unit,41,31.95,BATCH-60852,,INV-753755,
Downtown Main Store,Prime Importers,2026-01-27,Compost Bin 50L,Unit,30,24.82,BATCH-73222,,INV-103295,
Downtown Main Store,Global Food Distributors,2026-01-03,Compost Bin 50L,Unit,11,24.75,BATCH-23843,,INV-831900,
Eastgate Shopping Center,Premium Grocers Supply,2025-12-06,Espresso Machine,Unit,14,196.87,BATCH-77594,,INV-942999,
Eastgate Shopping Center,Prime Importers,2025-11-14,Espresso Machine,Unit,10,210.01,BATCH-95268,,INV-167250,
Westside Mall Branch,Eco-Friendly Suppliers,2025-12-13,Espresso Machine,Unit,17,187.54,BATCH-13202,,INV-772595,Quality checked and approved
Westside Mall Branch,Quality Foods Ltd.,2026-01-27,Espresso Machine,Unit,12,194.76,BATCH-58950,,INV-497259,Seasonal inventory
Northpoint Outlet,FreshFarm Wholesale Co.,2025-11-27,Espresso Machine,Unit,8,190.42,BATCH-71270,,INV-600453,Promotional stock
Northpoint Outlet,Regional Supply Chain,2025-12-01,Espresso Machine,Unit,16,222.89,BATCH-60923,,INV-473140,Promotional stock
Northpoint Outlet,FreshFarm Wholesale Co.,2026-02-01,Espresso Machine,Unit,13,228.87,BATCH-49816,,INV-515615,Quality checked and approved
South Bay Store,FreshFarm Wholesale Co.,2025-12-02,Espresso Machine,Unit,12,188.71,BATCH-87784,,INV-198109,Promotional stock
South Bay Store,FreshFarm Wholesale Co.,2026-01-02,Espresso Machine,Unit,11,235.34,BATCH-64441,,INV-166855,Quality checked and approved
South Bay Store,Premium Grocers Supply,2025-12-10,Blender 800W,Unit,27,59.58,BATCH-72464,,INV-562938,Quality checked and approved
South Bay Store,Eco-Friendly Suppliers,2026-01-13,Blender 800W,Unit,26,70.06,BATCH-51735,,INV-481903,Quality checked and approved
South Bay Store,Regional Supply Chain,2026-01-02,Blender 800W,Unit,22,65.14,BATCH-60536,,INV-226549,Seasonal inventory
Eastgate Shopping Center,Express Distribution Co.,2025-12-02,Blender 800W,Unit,10,68.82,BATCH-38595,,INV-876237,Rush delivery
Northpoint Outlet,Eco-Friendly Suppliers,2025-12-23,Blender 800W,Unit,26,71.87,BATCH-61027,,INV-268562,Seasonal inventory
Northpoint Outlet,Regional Supply Chain,2026-01-01,Blender 800W,Unit,28,57.2,BATCH-43898,,INV-813539,Seasonal inventory
Northpoint Outlet,Quality Foods Ltd.,2025-12-16,Blender 800W,Unit,25,55.53,BATCH-99456,,INV-475543,Seasonal inventory
Northpoint Outlet,Mega Suppliers Inc.,2026-01-04,Microwave Oven 800W,Unit,21,114.83,BATCH-57565,,INV-455773,
Northpoint Outlet,Prime Importers,2025-11-29,Microwave Oven 800W,Unit,19,92.04,BATCH-99918,,INV-979240,
Northpoint Outlet,Quality Foods Ltd.,2026-01-22,Microwave Oven 800W,Unit,26,118.56,BATCH-15976,,INV-561617,
Westside Mall Branch,Mega Suppliers Inc.,2025-11-17,Microwave Oven 800W,Unit,14,119.67,BATCH-44185,,INV-276847,Seasonal inventory
Eastgate Shopping Center,Global Food Distributors,2026-01-27,Microwave Oven 800W,Unit,16,108.94,BATCH-16670,,INV-362611,
Eastgate Shopping Center,FreshFarm Wholesale Co.,2025-11-18,Microwave Oven 800W,Unit,20,102.81,BATCH-81367,,INV-298352,
Eastgate Shopping Center,Regional Supply Chain,2026-01-26,Microwave Oven 800W,Unit,24,118.72,BATCH-81787,,INV-407503,
South Bay Store,FreshFarm Wholesale Co.,2025-11-13,Microwave Oven 800W,Unit,18,111.83,BATCH-90450,,INV-871248,Seasonal inventory
South Bay Store,Regional Supply Chain,2026-01-31,Microwave Oven 800W,Unit,14,97.23,BATCH-11977,,INV-933858,Seasonal inventory
South Bay Store,Quality Foods Ltd.,2025-12-07,Microwave Oven 800W,Unit,12,113.57,BATCH-88930,,INV-928227,Promotional stock
Downtown Main Store,Quality Foods Ltd.,2025-11-26,Air Fryer 4L,Unit,25,90.78,BATCH-54952,,INV-684474,
Downtown Main Store,Premium Grocers Supply,2025-11-25,Air Fryer 4L,Unit,35,91.92,BATCH-97062,,INV-213787,Seasonal inventory
South Bay Store,Quality Foods Ltd.,2025-11-17,Air Fryer 4L,Unit,28,94.12,BATCH-38385,,INV-242518,
South Bay Store,Express Distribution Co.,2025-12-19,Air Fryer 4L,Unit,22,85.63,BATCH-18068,,INV-248022,Rush delivery
Westside Mall Branch,Bulk Foods Warehouse,2025-12-22,Air Fryer 4L,Unit,33,73.1,BATCH-79690,,INV-896969,
Westside Mall Branch,Bulk Foods Warehouse,2026-01-21,Air Fryer 4L,Unit,31,75.47,BATCH-40939,,INV-217362,Seasonal inventory
Eastgate Shopping Center,FreshFarm Wholesale Co.,2026-01-21,Air Fryer 4L,Unit,39,76.83,BATCH-38627,,INV-351033,Quality checked and approved
Eastgate Shopping Center,Eco-Friendly Suppliers,2025-12-14,Air Fryer 4L,Unit,25,75.15,BATCH-44931,,INV-921239,
Eastgate Shopping Center,FreshFarm Wholesale Co.,2025-11-11,Air Fryer 4L,Unit,32,81.62,BATCH-30353,,INV-783084,
Eastgate Shopping Center,FreshFarm Wholesale Co.,2025-11-19,Electric Kettle 1.7L,Unit,64,26.36,BATCH-88297,,INV-211874,Promotional stock
Eastgate Shopping Center,Premium Grocers Supply,2025-11-22,Electric Kettle 1.7L,Unit,47,31.58,BATCH-81118,,INV-988140,Promotional stock
Westside Mall Branch,Premium Grocers Supply,2026-01-14,Electric Kettle 1.7L,Unit,44,24.01,BATCH-76048,,INV-147278,
Northpoint Outlet,FreshFarm Wholesale Co.,2026-01-30,Electric Kettle 1.7L,Unit,61,28.73,BATCH-67203,,INV-564263,Rush delivery
Northpoint Outlet,Mega Suppliers Inc.,2025-11-06,Electric Kettle 1.7L,Unit,46,30.05,BATCH-80032,,INV-137922,
Northpoint Outlet,Global Food Distributors,2026-01-15,Electric Kettle 1.7L,Unit,57,26.3,BATCH-60756,,INV-348064,Quality checked and approved
South Bay Store,Quality Foods Ltd.,2025-12-24,Electric Kettle 1.7L,Unit,51,31.26,BATCH-42545,,INV-291302,Rush delivery
South Bay Store,Global Food Distributors,2026-01-10,Electric Kettle 1.7L,Unit,61,26.33,BATCH-66200,,INV-467702,
Northpoint Outlet,Prime Importers,2025-11-15,Vacuum Cleaner Bagless,Unit,16,115.76,BATCH-13878,,INV-763554,Rush delivery
Northpoint Outlet,Express Distribution Co.,2026-01-16,Vacuum Cleaner Bagless,Unit,21,116.2,BATCH-28282,,INV-238969,
Northpoint Outlet,Regional Supply Chain,2026-01-07,Vacuum Cleaner Bagless,Unit,27,129.36,BATCH-95369,,INV-271583,Promotional stock
Westside Mall Branch,Express Distribution Co.,2025-11-05,Vacuum Cleaner Bagless,Unit,9,126.94,BATCH-71472,,INV-757901,Seasonal inventory
Westside Mall Branch,Regional Supply Chain,2025-11-30,Vacuum Cleaner Bagless,Unit,27,112.67,BATCH-85618,,INV-498790,Promotional stock
Westside Mall Branch,Bulk Foods Warehouse,2026-01-13,Vacuum Cleaner Bagless,Unit,12,115.59,BATCH-64615,,INV-583292,Seasonal inventory
South Bay Store,Eco-Friendly Suppliers,2026-02-02,Vacuum Cleaner Bagless,Unit,8,113.46,BATCH-93333,,INV-799574,Seasonal inventory
South Bay Store,Regional Supply Chain,2025-11-14,Vacuum Cleaner Bagless,Unit,8,130.71,BATCH-73123,,INV-600227,Promotional stock
Downtown Main Store,Bulk Foods Warehouse,2026-01-15,Vacuum Cleaner Bagless,Unit,26,120.25,BATCH-41305,,INV-312101,
Downtown Main Store,Regional Supply Chain,2025-11-22,Vacuum Cleaner Bagless,Unit,8,128.14,BATCH-15391,,INV-475413,Seasonal inventory
Downtown Main Store,Eco-Friendly Suppliers,2025-11-08,Vacuum Cleaner Bagless,Unit,18,136.8,BATCH-90051,,INV-168571,
Westside Mall Branch,Mega Suppliers Inc.,2025-11-21,Iron Steam 2400W,Unit,24,38.07,BATCH-46997,,INV-152098,Quality checked and approved
South Bay Store,Bulk Foods Warehouse,2025-12-22,Iron Steam 2400W,Unit,41,35.34,BATCH-71419,,INV-952626,Quality checked and approved
Eastgate Shopping Center,FreshFarm Wholesale Co.,2025-11-06,Iron Steam 2400W,Unit,27,38.8,BATCH-19543,,INV-728577,
Northpoint Outlet,Mega Suppliers Inc.,2025-11-26,Iron Steam 2400W,Unit,15,38.97,BATCH-42048,,INV-635577,
Northpoint Outlet,Premium Grocers Supply,2026-01-01,Iron Steam 2400W,Unit,27,31.36,BATCH-49876,,INV-222575,Rush delivery
Northpoint Outlet,Eco-Friendly Suppliers,2025-11-24,Iron Steam 2400W,Unit,28,30.1,BATCH-99865,,INV-277687,
South Bay Store,Global Food Distributors,2026-01-05,Hair Dryer 2000W,Unit,36,42.61,BATCH-23670,,INV-799325,Seasonal inventory
Northpoint Outlet,Regional Supply Chain,2026-01-12,Hair Dryer 2000W,Unit,40,42.52,BATCH-39449,,INV-114186,Rush delivery
Eastgate Shopping Center,FreshFarm Wholesale Co.,2025-12-04,Hair Dryer 2000W,Unit,23,43.29,BATCH-44717,,INV-643370,
Westside Mall Branch,Regional Supply Chain,2025-12-09,Hair Dryer 2000W,Unit,48,34.31,BATCH-92729,,INV-702531,
Westside Mall Branch,Bulk Foods Warehouse,2025-11-20,Hair Dryer 2000W,Unit,55,41.18,BATCH-53912,,INV-296428,Rush delivery
Northpoint Outlet,Premium Grocers Supply,2025-11-20,Electric Toothbrush,Unit,19,56.16,BATCH-77544,,INV-446328,Promotional stock
Northpoint Outlet,Quality Foods Ltd.,2026-01-21,Electric Toothbrush,Unit,32,52.66,BATCH-30717,,INV-241275,
South Bay Store,Bulk Foods Warehouse,2026-01-16,Electric Toothbrush,Unit,41,53.19,BATCH-47317,,INV-586423,
South Bay Store,Mega Suppliers Inc.,2025-12-26,Electric Toothbrush,Unit,17,54.04,BATCH-88065,,INV-599896,
South Bay Store,Quality Foods Ltd.,2025-12-02,Electric Toothbrush,Unit,40,55.43,BATCH-33227,,INV-243058,Seasonal inventory
Downtown Main Store,Bulk Foods Warehouse,2025-12-27,Electric Toothbrush,Unit,18,57.77,BATCH-69728,,INV-256482,Seasonal inventory
Downtown Main Store,FreshFarm Wholesale Co.,2026-01-09,Electric Toothbrush,Unit,28,62.06,BATCH-98912,,INV-210017,Quality checked and approved
Westside Mall Branch,Quality Foods Ltd.,2025-11-22,Electric Toothbrush,Unit,55,61.58,BATCH-60751,,INV-292860,
Eastgate Shopping Center,Prime Importers,2026-01-28,Electric Toothbrush,Unit,42,58.51,BATCH-29262,,INV-550357,Seasonal inventory
Eastgate Shopping Center,Bulk Foods Warehouse,2025-12-25,Electric Toothbrush,Unit,15,48.55,BATCH-20265,,INV-709603,Quality checked and approved
Eastgate Shopping Center,Quality Foods Ltd.,2025-11-08,Electric Toothbrush,Unit,20,55.81,BATCH-38265,,INV-173066,
Westside Mall Branch,Regional Supply Chain,2025-12-21,Massage Gun,Unit,31,78.43,BATCH-62630,,INV-462231,Quality checked and approved
Northpoint Outlet,Eco-Friendly Suppliers,2026-01-19,Massage Gun,Unit,20,90.05,BATCH-87571,,INV-568580,
Northpoint Outlet,Eco-Friendly Suppliers,2025-12-10,Massage Gun,Unit,26,84.66,BATCH-31475,,INV-848889,Seasonal inventory
Eastgate Shopping Center,Eco-Friendly Suppliers,2025-11-10,Massage Gun,Unit,12,97.3,BATCH-65037,,INV-178585,Rush delivery
Eastgate Shopping Center,Prime Importers,2025-12-09,Massage Gun,Unit,39,100.67,BATCH-72043,,INV-160128,
Eastgate Shopping Center,Eco-Friendly Suppliers,2025-11-06,Massage Gun,Unit,16,79,BATCH-67766,,INV-939261,
Downtown Main Store,Express Distribution Co.,2026-01-23,Massage Gun,Unit,11,86.31,BATCH-12164,,INV-484274,
South Bay Store,Express Distribution Co.,2025-12-22,Massage Gun,Unit,21,100.5,BATCH-33402,,INV-117436,
South Bay Store,Prime Importers,2026-01-03,Massage Gun,Unit,15,84.34,BATCH-18746,,INV-961912,
South Bay Store,Quality Foods Ltd.,2026-01-28,Massage Gun,Unit,20,85.28,BATCH-11553,,INV-471001,
South Bay Store,Prime Importers,2025-11-16,Jump Rope Speed,Unit,57,11.4,BATCH-46145,,INV-902979,
South Bay Store,Mega Suppliers Inc.,2025-12-29,Jump Rope Speed,Unit,59,9.99,BATCH-69180,,INV-565447,
Northpoint Outlet,Premium Grocers Supply,2026-01-06,Jump Rope Speed,Unit,55,10.18,BATCH-70364,,INV-474316,Seasonal inventory
Northpoint Outlet,Regional Supply Chain,2025-12-09,Jump Rope Speed,Unit,61,10.03,BATCH-34059,,INV-240100,
Eastgate Shopping Center,Premium Grocers Supply,2026-01-11,Jump Rope Speed,Unit,80,11.97,BATCH-51851,,INV-919618,Quality checked and approved
Westside Mall Branch,Prime Importers,2025-11-30,Jump Rope Speed,Unit,47,11.16,BATCH-16032,,INV-385837,Rush delivery
South Bay Store,Premium Grocers Supply,2026-01-06,Foam Roller,Unit,30,16.92,BATCH-98898,,INV-454073,Quality checked and approved
South Bay Store,Regional Supply Chain,2025-12-04,Foam Roller,Unit,28,16.05,BATCH-79797,,INV-363020,
South Bay Store,Eco-Friendly Suppliers,2025-11-26,Foam Roller,Unit,60,17.01,BATCH-88630,,INV-400417,
Westside Mall Branch,Eco-Friendly Suppliers,2026-01-17,Foam Roller,Unit,63,18.16,BATCH-50377,,INV-167881,Rush delivery
Westside Mall Branch,Eco-Friendly Suppliers,2026-02-02,Foam Roller,Unit,29,19.66,BATCH-77504,,INV-423346,
Northpoint Outlet,Prime Importers,2026-01-22,Foam Roller,Unit,26,15.02,BATCH-93094,,INV-335601,Promotional stock
Northpoint Outlet,Global Food Distributors,2025-11-17,Foam Roller,Unit,30,18.35,BATCH-95913,,INV-734702,Quality checked and approved
Northpoint Outlet,Regional Supply Chain,2026-01-24,Foam Roller,Unit,46,15.61,BATCH-92279,,INV-962068,Rush delivery
South Bay Store,Quality Foods Ltd.,2026-01-12,Kettlebell 10kg,Unit,42,34.4,BATCH-29111,,INV-833231,Quality checked and approved
Westside Mall Branch,Premium Grocers Supply,2025-11-16,Kettlebell 10kg,Unit,15,27.44,BATCH-78244,,INV-198807,Seasonal inventory
Westside Mall Branch,Eco-Friendly Suppliers,2025-11-08,Kettlebell 10kg,Unit,42,32.38,BATCH-99521,,INV-896906,Promotional stock
Downtown Main Store,FreshFarm Wholesale Co.,2026-01-30,Kettlebell 10kg,Unit,39,28.08,BATCH-37374,,INV-200455,Quality checked and approved
Downtown Main Store,Mega Suppliers Inc.,2025-11-18,Kettlebell 10kg,Unit,26,30.83,BATCH-44096,,INV-187253,
Downtown Main Store,Eco-Friendly Suppliers,2026-01-01,Kettlebell 10kg,Unit,42,31.29,BATCH-58122,,INV-630901,Promotional stock
Eastgate Shopping Center,Premium Grocers Supply,2025-12-13,Kettlebell 10kg,Unit,49,28.74,BATCH-25174,,INV-850109,Seasonal inventory
Eastgate Shopping Center,Mega Suppliers Inc.,2026-02-02,Kettlebell 10kg,Unit,39,34.03,BATCH-14215,,INV-260752,Seasonal inventory
South Bay Store,FreshFarm Wholesale Co.,2026-01-06,Thermos 500ml,Unit,49,22.07,BATCH-86604,,INV-177048,Promotional stock
Northpoint Outlet,Prime Importers,2026-01-25,Thermos 500ml,Unit,67,19.93,BATCH-26167,,INV-776432,
Northpoint Outlet,Eco-Friendly Suppliers,2025-12-09,Thermos 500ml,Unit,36,23.54,BATCH-91337,,INV-888149,Promotional stock
Eastgate Shopping Center,Eco-Friendly Suppliers,2025-12-02,Thermos 500ml,Unit,65,22.23,BATCH-82422,,INV-760097,Quality checked and approved
